0.33792
0.35910
0.33970
0.33543
0.33998
0.33804
0.33980
0.33760
0.33816
0.33832
0.34195
0.35913
0.33929
0.32084
0.32012
0.32046
0.32084
0.31998
0.32202
0.32277
0.32073
0.32010
0.32161
0.32487
0.33071
0.32642
0.32229
0.33331
0.34485
0.33920
